id,name,year,month,val,vol,unit_value
Vegetables other ⁿ-2013-12,Vegetables other ⁿ,2013.0,12.0,18677.0,26863.0,0.7
Asparagus -2013-01,Asparagus,2013.0,1.0,1280.0,587.0,2.18
Mushrooms Agaricus ⁿ-2016-07,Mushrooms Agaricus ⁿ,2016.0,7.0,0.0,0.0,0.0
Sweet corn -2016-08,Sweet corn,2016.0,8.0,0.0,0.0,0.0
Truffles -2012-12,Truffles,2012.0,12.0,32.0,36.0,0.89
Garlic -2012-02,Garlic,2012.0,2.0,714.0,985.0,0.72
Celery -2016-08,Celery,2016.0,8.0,0.0,0.0,0.0
Endive/escarole -2016-07,Endive/escarole,2016.0,7.0,0.0,0.0,0.0
Mushrooms other -2012-11,Mushrooms other,2012.0,11.0,1091.0,169.0,6.46
Sweet potatoes -2013-05,Sweet potatoes,2013.0,5.0,7543.0,22543.0,0.33
Artichokes -2013-07,Artichokes,2013.0,7.0,287.0,405.0,0.71
Cabbage -2012-05,Cabbage,2012.0,5.0,4112.0,13040.0,0.32
Vegetables other ⁿ-2014-05,Vegetables other ⁿ,2014.0,5.0,24232.0,34643.0,0.7
Truffles -2013-06,Truffles,2013.0,6.0,21.0,20.0,1.04
Broccoli -2016-04,Broccoli,2016.0,4.0,13124.0,25086.0,0.52
Sweet potatoes -2013-06,Sweet potatoes,2013.0,6.0,7143.0,20569.0,0.35
Lettuce other -2013-08,Lettuce other,2013.0,8.0,29490.0,36592.0,0.81
Broccoli -2015-08,Broccoli,2015.0,8.0,7688.0,11524.0,0.67
Tomatoes roma (plum) -2014-08,Tomatoes roma (plum),2014.0,8.0,543.0,1229.0,0.44
Tomatoes cherry -2013-12,Tomatoes cherry,2013.0,12.0,1320.0,1441.0,0.92
Snap beans -2015-10,Snap beans,2015.0,10.0,5123.0,6868.0,0.75
Snap beans -2016-10,Snap beans,2016.0,10.0,0.0,0.0,0.0
Potatoes -2015-08,Potatoes,2015.0,8.0,16163.0,82789.0,0.2
Peppers ⁿ-2013-01,Peppers ⁿ,2013.0,1.0,6305.0,10172.0,0.62
Cabbage -2013-10,Cabbage,2013.0,10.0,2223.0,6837.0,0.33
Tomatoes cherry -2013-09,Tomatoes cherry,2013.0,9.0,707.0,1066.0,0.66
Lettuce other -2012-02,Lettuce other,2012.0,2.0,26640.0,38694.0,0.69
Pumpkin/squash/gourds -2015-02,Pumpkin/squash/gourds,2015.0,2.0,1525.0,3140.0,0.49
Asparagus -2013-06,Asparagus,2013.0,6.0,2380.0,1018.0,2.34
Sweet potatoes -2016-11,Sweet potatoes,2016.0,11.0,0.0,0.0,0.0
Garlic -2014-10,Garlic,2014.0,10.0,1956.0,2314.0,0.85
Cauliflower -2012-12,Cauliflower,2012.0,12.0,12975.0,31205.0,0.42
Tomatoes round -2016-12,Tomatoes round,2016.0,12.0,0.0,0.0,0.0
Endive/escarole -2013-12,Endive/escarole,2013.0,12.0,574.0,746.0,0.77
Potatoes -2013-03,Potatoes,2013.0,3.0,13418.0,68662.0,0.2
Tomatoes cherry -2014-09,Tomatoes cherry,2014.0,9.0,719.0,1076.0,0.67
Cauliflower -2012-09,Cauliflower,2012.0,9.0,8391.0,20444.0,0.41
Cauliflower -2014-07,Cauliflower,2014.0,7.0,10390.0,23000.0,0.45
Cucumbers -2015-12,Cucumbers,2015.0,12.0,1802.0,3432.0,0.53
Spinach -2012-01,Spinach,2012.0,1.0,7065.0,5743.0,1.23
Tomatoes round -2016-04,Tomatoes round,2016.0,4.0,7675.0,11802.0,0.65
Broccoli -2016-08,Broccoli,2016.0,8.0,0.0,0.0,0.0
Potatoes -2012-10,Potatoes,2012.0,10.0,14150.0,74928.0,0.19
Broccoli -2012-08,Broccoli,2012.0,8.0,9135.0,18857.0,0.48
Onions bulb ⁿ-2012-03,Onions bulb ⁿ,2012.0,3.0,9851.0,44875.0,0.22
Mushrooms Agaricus ⁿ-2016-01,Mushrooms Agaricus ⁿ,2016.0,1.0,1190.0,814.0,1.46
Tomatoes round -2016-07,Tomatoes round,2016.0,7.0,0.0,0.0,0.0
Spinach -2012-03,Spinach,2012.0,3.0,7243.0,5925.0,1.22
Vegetables other ⁿ-2014-12,Vegetables other ⁿ,2014.0,12.0,24134.0,36991.0,0.65
Tomatoes roma (plum) -2012-02,Tomatoes roma (plum),2012.0,2.0,1453.0,3522.0,0.41
Truffles -2014-03,Truffles,2014.0,3.0,18.0,16.0,1.15
Brussels sprouts -2014-06,Brussels sprouts,2014.0,6.0,422.0,750.0,0.56
Artichokes -2015-07,Artichokes,2015.0,7.0,292.0,283.0,1.03
Lettuce other -2012-11,Lettuce other,2012.0,11.0,30615.0,43052.0,0.71
Mushrooms other -2016-12,Mushrooms other,2016.0,12.0,0.0,0.0,0.0
Celery -2013-02,Celery,2013.0,2.0,10286.0,20904.0,0.49
Truffles -2013-11,Truffles,2013.0,11.0,33.0,35.0,0.95
Beets -2012-07,Beets,2012.0,7.0,652.0,1355.0,0.48
Tomatoes round -2015-08,Tomatoes round,2015.0,8.0,8692.0,13737.0,0.63
Sweet potatoes -2016-08,Sweet potatoes,2016.0,8.0,0.0,0.0,0.0
Cauliflower -2013-11,Cauliflower,2013.0,11.0,15048.0,22208.0,0.68
Cucumbers -2013-07,Cucumbers,2013.0,7.0,775.0,1479.0,0.52
Cauliflower -2012-08,Cauliflower,2012.0,8.0,7839.0,20290.0,0.39
Cauliflower -2013-12,Cauliflower,2013.0,12.0,14372.0,30390.0,0.47
Cauliflower -2016-08,Cauliflower,2016.0,8.0,0.0,0.0,0.0
Tomatoes cherry -2012-04,Tomatoes cherry,2012.0,4.0,341.0,547.0,0.62
Broccoli -2015-09,Broccoli,2015.0,9.0,8050.0,11479.0,0.7
Mushrooms Agaricus ⁿ-2014-11,Mushrooms Agaricus ⁿ,2014.0,11.0,3271.0,1460.0,2.24
Sweet corn -2013-08,Sweet corn,2013.0,8.0,1568.0,3393.0,0.46
Tomatoes roma (plum) -2014-12,Tomatoes roma (plum),2014.0,12.0,1534.0,2135.0,0.72
Broccoli -2015-03,Broccoli,2015.0,3.0,10235.0,18005.0,0.57
Beets -2014-10,Beets,2014.0,10.0,1248.0,2230.0,0.56
Cucumbers -2014-02,Cucumbers,2014.0,2.0,1095.0,2254.0,0.49
Asparagus -2014-12,Asparagus,2014.0,12.0,647.0,293.0,2.21
Cucumbers -2015-10,Cucumbers,2015.0,10.0,1533.0,2919.0,0.52
Tomatoes round -2014-07,Tomatoes round,2014.0,7.0,12189.0,19853.0,0.61
Lettuce head ⁿ-2014-02,Lettuce head ⁿ,2014.0,2.0,5845.0,18974.0,0.31
Vegetables other ⁿ-2012-09,Vegetables other ⁿ,2012.0,9.0,10972.0,14761.0,0.74
Mushrooms other -2016-10,Mushrooms other,2016.0,10.0,0.0,0.0,0.0
Tomatoes roma (plum) -2015-08,Tomatoes roma (plum),2015.0,8.0,710.0,1352.0,0.53
Truffles -2014-06,Truffles,2014.0,6.0,12.0,13.0,0.89
Truffles -2013-10,Truffles,2013.0,10.0,25.0,28.0,0.89
Truffles -2015-12,Truffles,2015.0,12.0,59.0,11.0,5.28
Mushrooms other -2015-05,Mushrooms other,2015.0,5.0,440.0,72.0,6.1
Pumpkin/squash/gourds -2014-01,Pumpkin/squash/gourds,2014.0,1.0,1886.0,4189.0,0.45
Celery -2013-05,Celery,2013.0,5.0,11040.0,24393.0,0.45
Tomatoes round -2012-10,Tomatoes round,2012.0,10.0,10655.0,18835.0,0.57
Vegetables other ⁿ-2013-04,Vegetables other ⁿ,2013.0,4.0,17223.0,26692.0,0.65
Brussels sprouts -2016-08,Brussels sprouts,2016.0,8.0,0.0,0.0,0.0
Tomatoes round -2012-01,Tomatoes round,2012.0,1.0,9665.0,16510.0,0.59
Cucumbers -2013-09,Cucumbers,2013.0,9.0,1073.0,2044.0,0.53
Lettuce other -2014-04,Lettuce other,2014.0,4.0,33155.0,42529.0,0.78
Green peas -2014-09,Green peas,2014.0,9.0,2866.0,1707.0,1.68
Cauliflower -2013-02,Cauliflower,2013.0,2.0,11063.0,24103.0,0.46
Lettuce other -2012-01,Lettuce other,2012.0,1.0,29391.0,41657.0,0.71
Asparagus -2013-03,Asparagus,2013.0,3.0,7635.0,4043.0,1.89
Green peas -2013-08,Green peas,2013.0,8.0,3309.0,1495.0,2.21
Peppers ⁿ-2015-02,Peppers ⁿ,2015.0,2.0,5438.0,8629.0,0.63
Tomatoes round -2015-10,Tomatoes round,2015.0,10.0,9190.0,13644.0,0.67
Garlic -2014-12,Garlic,2014.0,12.0,1312.0,1590.0,0.83
Vegetables other ⁿ-2012-06,Vegetables other ⁿ,2012.0,6.0,12846.0,18177.0,0.71
Lettuce other -2012-10,Lettuce other,2012.0,10.0,28920.0,41345.0,0.7
Tomatoes cherry -2013-08,Tomatoes cherry,2013.0,8.0,930.0,1378.0,0.68
Carrots -2015-06,Carrots,2015.0,6.0,8911.0,20027.0,0.44
Potatoes -2015-12,Potatoes,2015.0,12.0,11820.0,57045.0,0.21
Pumpkin/squash/gourds -2015-01,Pumpkin/squash/gourds,2015.0,1.0,2291.0,5096.0,0.45
Broccoli -2015-02,Broccoli,2015.0,2.0,9777.0,20540.0,0.48
Beets -2013-05,Beets,2013.0,5.0,2100.0,4472.0,0.47
Truffles -2013-07,Truffles,2013.0,7.0,14.0,2.0,8.57
Tomatoes cherry -2016-08,Tomatoes cherry,2016.0,8.0,0.0,0.0,0.0
Brussels sprouts -2016-10,Brussels sprouts,2016.0,10.0,0.0,0.0,0.0
Sweet potatoes -2013-10,Sweet potatoes,2013.0,10.0,7707.0,21668.0,0.36
Mushrooms Agaricus ⁿ-2012-11,Mushrooms Agaricus ⁿ,2012.0,11.0,2357.0,1274.0,1.85
Lettuce head ⁿ-2012-05,Lettuce head ⁿ,2012.0,5.0,10400.0,32689.0,0.32
Tomatoes round -2013-07,Tomatoes round,2013.0,7.0,10063.0,18462.0,0.55
Artichokes -2014-12,Artichokes,2014.0,12.0,306.0,267.0,1.15
Brussels sprouts -2013-02,Brussels sprouts,2013.0,2.0,539.0,516.0,1.05
Sweet corn -2013-11,Sweet corn,2013.0,11.0,2005.0,5155.0,0.39
Sweet potatoes -2015-02,Sweet potatoes,2015.0,2.0,11295.0,32926.0,0.34
Cauliflower -2016-01,Cauliflower,2016.0,1.0,15578.0,27308.0,0.57
Sweet potatoes -2015-03,Sweet potatoes,2015.0,3.0,14295.0,40051.0,0.36
Sweet potatoes -2014-09,Sweet potatoes,2014.0,9.0,7539.0,18842.0,0.4
Vegetables other ⁿ-2013-01,Vegetables other ⁿ,2013.0,1.0,16160.0,23606.0,0.68
Cucumbers -2016-10,Cucumbers,2016.0,10.0,0.0,0.0,0.0
Mushrooms other -2015-06,Mushrooms other,2015.0,6.0,335.0,109.0,3.07
Sweet potatoes -2013-11,Sweet potatoes,2013.0,11.0,9043.0,26325.0,0.34
Peppers ⁿ-2012-12,Peppers ⁿ,2012.0,12.0,6790.0,10531.0,0.64
Mushrooms Agaricus ⁿ-2012-05,Mushrooms Agaricus ⁿ,2012.0,5.0,1711.0,1238.0,1.38
Mushrooms Agaricus ⁿ-2015-02,Mushrooms Agaricus ⁿ,2015.0,2.0,1376.0,919.0,1.5
Lettuce other -2015-09,Lettuce other,2015.0,9.0,24463.0,30210.0,0.81
Tomatoes cherry -2014-04,Tomatoes cherry,2014.0,4.0,1556.0,1674.0,0.93
Peppers ⁿ-2013-04,Peppers ⁿ,2013.0,4.0,8541.0,10538.0,0.81
Potatoes -2014-05,Potatoes,2014.0,5.0,17396.0,75853.0,0.23
Brussels sprouts -2014-02,Brussels sprouts,2014.0,2.0,696.0,969.0,0.72
Truffles -2012-11,Truffles,2012.0,11.0,27.0,24.0,1.14
Green peas -2014-04,Green peas,2014.0,4.0,1421.0,753.0,1.89
Spinach -2015-10,Spinach,2015.0,10.0,9704.0,6177.0,1.57
Celery -2015-04,Celery,2015.0,4.0,6880.0,24059.0,0.29
Tomatoes round -2015-11,Tomatoes round,2015.0,11.0,8264.0,14645.0,0.56
Snap beans -2015-03,Snap beans,2015.0,3.0,3751.0,3586.0,1.05
Garlic -2015-10,Garlic,2015.0,10.0,2303.0,3356.0,0.69
Artichokes -2013-02,Artichokes,2013.0,2.0,325.0,431.0,0.75
Truffles -2015-10,Truffles,2015.0,10.0,17.0,2.0,10.53
Cauliflower -2015-07,Cauliflower,2015.0,7.0,8378.0,18190.0,0.46
Eggplant -2012-02,Eggplant,2012.0,2.0,680.0,1304.0,0.52
Pumpkin/squash/gourds -2013-03,Pumpkin/squash/gourds,2013.0,3.0,1663.0,2870.0,0.58
Celery -2014-01,Celery,2014.0,1.0,7992.0,27101.0,0.29
Mushrooms other -2012-08,Mushrooms other,2012.0,8.0,154.0,49.0,3.17
Onions bulb ⁿ-2013-04,Onions bulb ⁿ,2013.0,4.0,11432.0,28921.0,0.4
Eggplant -2016-06,Eggplant,2016.0,6.0,0.0,0.0,0.0
Brussels sprouts -2012-09,Brussels sprouts,2012.0,9.0,576.0,708.0,0.81
Mushrooms Agaricus ⁿ-2014-05,Mushrooms Agaricus ⁿ,2014.0,5.0,1439.0,1035.0,1.39
Lettuce head ⁿ-2016-12,Lettuce head ⁿ,2016.0,12.0,0.0,0.0,0.0
Broccoli -2013-03,Broccoli,2013.0,3.0,11919.0,26668.0,0.45
Mushrooms Agaricus ⁿ-2013-04,Mushrooms Agaricus ⁿ,2013.0,4.0,1565.0,1092.0,1.43
Asparagus -2014-04,Asparagus,2014.0,4.0,6114.0,3266.0,1.87
Mushrooms Agaricus ⁿ-2015-05,Mushrooms Agaricus ⁿ,2015.0,5.0,1136.0,830.0,1.37
Lettuce other -2014-11,Lettuce other,2014.0,11.0,36632.0,40915.0,0.9
Asparagus -2012-06,Asparagus,2012.0,6.0,2159.0,928.0,2.33
Celery -2016-11,Celery,2016.0,11.0,0.0,0.0,0.0
Beets -2012-11,Beets,2012.0,11.0,1217.0,2671.0,0.46
Lettuce head ⁿ-2013-12,Lettuce head ⁿ,2013.0,12.0,7030.0,22612.0,0.31
Broccoli -2016-02,Broccoli,2016.0,2.0,8780.0,18859.0,0.47
Cucumbers -2012-01,Cucumbers,2012.0,1.0,1567.0,3162.0,0.5
Spinach -2015-06,Spinach,2015.0,6.0,9160.0,5963.0,1.54
Carrots -2012-12,Carrots,2012.0,12.0,11380.0,21880.0,0.52
Cucumbers -2015-09,Cucumbers,2015.0,9.0,1144.0,2180.0,0.52
Brussels sprouts -2014-01,Brussels sprouts,2014.0,1.0,1080.0,1388.0,0.78
Lettuce other -2012-07,Lettuce other,2012.0,7.0,29966.0,35055.0,0.85
Lettuce head ⁿ-2016-04,Lettuce head ⁿ,2016.0,4.0,8137.0,23087.0,0.35
Cauliflower -2015-03,Cauliflower,2015.0,3.0,13229.0,22931.0,0.58
Mushrooms Agaricus ⁿ-2013-05,Mushrooms Agaricus ⁿ,2013.0,5.0,1910.0,1280.0,1.49
Cabbage -2014-12,Cabbage,2014.0,12.0,2273.0,7250.0,0.31
Lettuce other -2014-01,Lettuce other,2014.0,1.0,30738.0,41666.0,0.74
Eggplant -2013-01,Eggplant,2013.0,1.0,870.0,1736.0,0.5
Spinach -2016-10,Spinach,2016.0,10.0,0.0,0.0,0.0
Brussels sprouts -2012-12,Brussels sprouts,2012.0,12.0,1965.0,2497.0,0.79
Celery -2013-12,Celery,2013.0,12.0,8987.0,29207.0,0.31
Beets -2013-04,Beets,2013.0,4.0,1691.0,3895.0,0.43
Mushrooms Agaricus ⁿ-2013-06,Mushrooms Agaricus ⁿ,2013.0,6.0,1807.0,1239.0,1.46
Tomatoes round -2016-02,Tomatoes round,2016.0,2.0,6749.0,6948.0,0.97
Artichokes -2012-01,Artichokes,2012.0,1.0,134.0,165.0,0.81
Carrots -2013-05,Carrots,2013.0,5.0,13695.0,30141.0,0.45
Carrots -2014-01,Carrots,2014.0,1.0,10601.0,20323.0,0.52
Lettuce head ⁿ-2015-02,Lettuce head ⁿ,2015.0,2.0,7149.0,20550.0,0.35
Broccoli -2014-10,Broccoli,2014.0,10.0,8902.0,15654.0,0.57
Beets -2014-03,Beets,2014.0,3.0,2028.0,4112.0,0.49
Eggplant -2013-10,Eggplant,2013.0,10.0,2194.0,3553.0,0.62
Mushrooms other -2012-12,Mushrooms other,2012.0,12.0,1304.0,223.0,5.84
Vegetables other ⁿ-2015-07,Vegetables other ⁿ,2015.0,7.0,19195.0,26503.0,0.72
Asparagus -2012-11,Asparagus,2012.0,11.0,503.0,235.0,2.14
Tomatoes cherry -2016-12,Tomatoes cherry,2016.0,12.0,0.0,0.0,0.0
Celery -2013-06,Celery,2013.0,6.0,9059.0,27954.0,0.32
Onions bulb ⁿ-2015-01,Onions bulb ⁿ,2015.0,1.0,11998.0,51791.0,0.23
Sweet potatoes -2016-06,Sweet potatoes,2016.0,6.0,0.0,0.0,0.0
Potatoes -2016-11,Potatoes,2016.0,11.0,0.0,0.0,0.0
Mushrooms Agaricus ⁿ-2014-09,Mushrooms Agaricus ⁿ,2014.0,9.0,3560.0,1734.0,2.05
Garlic -2014-04,Garlic,2014.0,4.0,910.0,1217.0,0.75
Endive/escarole -2012-10,Endive/escarole,2012.0,10.0,472.0,563.0,0.84
Snap beans -2012-08,Snap beans,2012.0,8.0,1042.0,860.0,1.21
Pumpkin/squash/gourds -2012-04,Pumpkin/squash/gourds,2012.0,4.0,1878.0,4501.0,0.42
Peppers ⁿ-2014-09,Peppers ⁿ,2014.0,9.0,2720.0,4264.0,0.64
Tomatoes cherry -2012-11,Tomatoes cherry,2012.0,11.0,589.0,870.0,0.68
Beets -2013-08,Beets,2013.0,8.0,505.0,1055.0,0.48
Truffles -2012-06,Truffles,2012.0,6.0,9.0,10.0,0.89
Artichokes -2015-09,Artichokes,2015.0,9.0,134.0,149.0,0.9
Tomatoes roma (plum) -2013-06,Tomatoes roma (plum),2013.0,6.0,780.0,1554.0,0.5
Celery -2014-10,Celery,2014.0,10.0,5669.0,19309.0,0.29
Lettuce head ⁿ-2013-11,Lettuce head ⁿ,2013.0,11.0,8648.0,26565.0,0.33
Tomatoes cherry -2016-05,Tomatoes cherry,2016.0,5.0,0.0,0.0,0.0
Garlic -2016-01,Garlic,2016.0,1.0,1170.0,1348.0,0.87
Lettuce head ⁿ-2012-07,Lettuce head ⁿ,2012.0,7.0,8650.0,25289.0,0.34
Snap beans -2012-05,Snap beans,2012.0,5.0,5159.0,6510.0,0.79
Pumpkin/squash/gourds -2012-09,Pumpkin/squash/gourds,2012.0,9.0,2504.0,4788.0,0.52
Brussels sprouts -2013-06,Brussels sprouts,2013.0,6.0,299.0,274.0,1.09
Lettuce other -2015-02,Lettuce other,2015.0,2.0,26991.0,32706.0,0.83
Pumpkin/squash/gourds -2013-02,Pumpkin/squash/gourds,2013.0,2.0,1514.0,2650.0,0.57
Sweet corn -2013-12,Sweet corn,2013.0,12.0,1367.0,3736.0,0.37
Vegetables other ⁿ-2015-08,Vegetables other ⁿ,2015.0,8.0,19366.0,23984.0,0.81
Tomatoes cherry -2014-10,Tomatoes cherry,2014.0,10.0,928.0,1031.0,0.9
Broccoli -2013-04,Broccoli,2013.0,4.0,13239.0,28681.0,0.46
Pumpkin/squash/gourds -2012-05,Pumpkin/squash/gourds,2012.0,5.0,3939.0,9300.0,0.42
Tomatoes cherry -2016-09,Tomatoes cherry,2016.0,9.0,0.0,0.0,0.0
Cauliflower -2016-02,Cauliflower,2016.0,2.0,11518.0,25262.0,0.46
Eggplant -2013-02,Eggplant,2013.0,2.0,748.0,1507.0,0.5
Lettuce head ⁿ-2014-11,Lettuce head ⁿ,2014.0,11.0,10359.0,20677.0,0.5
Endive/escarole -2013-07,Endive/escarole,2013.0,7.0,474.0,471.0,1.01
Tomatoes roma (plum) -2015-12,Tomatoes roma (plum),2015.0,12.0,1234.0,1520.0,0.81
Potatoes -2016-06,Potatoes,2016.0,6.0,0.0,0.0,0.0
Cauliflower -2016-12,Cauliflower,2016.0,12.0,0.0,0.0,0.0
Cauliflower -2012-01,Cauliflower,2012.0,1.0,11794.0,31475.0,0.37
Brussels sprouts -2015-10,Brussels sprouts,2015.0,10.0,1386.0,2439.0,0.57
Truffles -2014-12,Truffles,2014.0,12.0,21.0,24.0,0.89
Brussels sprouts -2013-08,Brussels sprouts,2013.0,8.0,567.0,798.0,0.71
Eggplant -2015-04,Eggplant,2015.0,4.0,1095.0,2041.0,0.54
Garlic -2012-10,Garlic,2012.0,10.0,1387.0,1644.0,0.84
Garlic -2012-08,Garlic,2012.0,8.0,954.0,1088.0,0.88
Potatoes -2015-07,Potatoes,2015.0,7.0,20800.0,106793.0,0.19
Spinach -2014-03,Spinach,2014.0,3.0,10234.0,7221.0,1.42
Truffles -2016-10,Truffles,2016.0,10.0,0.0,0.0,0.0
Spinach -2012-06,Spinach,2012.0,6.0,6554.0,4110.0,1.59
Endive/escarole -2014-03,Endive/escarole,2014.0,3.0,599.0,697.0,0.86
Sweet corn -2012-11,Sweet corn,2012.0,11.0,2392.0,8344.0,0.29
Carrots -2012-06,Carrots,2012.0,6.0,12927.0,26759.0,0.48
Garlic -2015-01,Garlic,2015.0,1.0,1243.0,1453.0,0.86
Lettuce other -2014-07,Lettuce other,2014.0,7.0,30952.0,35646.0,0.87
Lettuce other -2013-10,Lettuce other,2013.0,10.0,32943.0,41879.0,0.79
Peppers ⁿ-2016-03,Peppers ⁿ,2016.0,3.0,7281.0,6350.0,1.15
Vegetables other ⁿ-2014-10,Vegetables other ⁿ,2014.0,10.0,20348.0,28222.0,0.72
Lettuce head ⁿ-2016-09,Lettuce head ⁿ,2016.0,9.0,0.0,0.0,0.0
Eggplant -2015-03,Eggplant,2015.0,3.0,862.0,1658.0,0.52
Tomatoes round -2016-11,Tomatoes round,2016.0,11.0,0.0,0.0,0.0
Vegetables other ⁿ-2012-10,Vegetables other ⁿ,2012.0,10.0,11931.0,16379.0,0.73
Asparagus -2014-11,Asparagus,2014.0,11.0,637.0,329.0,1.93
Sweet potatoes -2016-09,Sweet potatoes,2016.0,9.0,0.0,0.0,0.0
Pumpkin/squash/gourds -2012-08,Pumpkin/squash/gourds,2012.0,8.0,1345.0,2666.0,0.5
Mushrooms Agaricus ⁿ-2013-03,Mushrooms Agaricus ⁿ,2013.0,3.0,1682.0,1092.0,1.54
Snap beans -2013-04,Snap beans,2013.0,4.0,4172.0,4149.0,1.01
Peppers ⁿ-2013-08,Peppers ⁿ,2013.0,8.0,3776.0,4743.0,0.8
Onions bulb ⁿ-2012-11,Onions bulb ⁿ,2012.0,11.0,17268.0,68219.0,0.25
Brussels sprouts -2015-04,Brussels sprouts,2015.0,4.0,623.0,633.0,0.98
Lettuce head ⁿ-2012-02,Lettuce head ⁿ,2012.0,2.0,5995.0,21222.0,0.28
Spinach -2013-01,Spinach,2013.0,1.0,7843.0,5615.0,1.4
Snap beans -2016-12,Snap beans,2016.0,12.0,0.0,0.0,0.0
Sweet potatoes -2012-05,Sweet potatoes,2012.0,5.0,6124.0,18973.0,0.32
Potatoes -2014-01,Potatoes,2014.0,1.0,14041.0,60505.0,0.23
Tomatoes round -2016-06,Tomatoes round,2016.0,6.0,0.0,0.0,0.0
Carrots -2015-11,Carrots,2015.0,11.0,5509.0,10624.0,0.52
Brussels sprouts -2012-03,Brussels sprouts,2012.0,3.0,487.0,733.0,0.66
Tomatoes round -2015-09,Tomatoes round,2015.0,9.0,6960.0,11960.0,0.58
Vegetables other ⁿ-2012-07,Vegetables other ⁿ,2012.0,7.0,10202.0,13903.0,0.73
Broccoli -2014-08,Broccoli,2014.0,8.0,7907.0,13908.0,0.57
Cauliflower -2013-05,Cauliflower,2013.0,5.0,13280.0,33991.0,0.39
Sweet corn -2012-07,Sweet corn,2012.0,7.0,7755.0,25402.0,0.31
Sweet potatoes -2013-04,Sweet potatoes,2013.0,4.0,7899.0,24648.0,0.32
Sweet potatoes -2016-10,Sweet potatoes,2016.0,10.0,0.0,0.0,0.0
Potatoes -2013-09,Potatoes,2013.0,9.0,17982.0,93067.0,0.19
Endive/escarole -2012-01,Endive/escarole,2012.0,1.0,655.0,461.0,1.42
Mushrooms Agaricus ⁿ-2012-12,Mushrooms Agaricus ⁿ,2012.0,12.0,2298.0,1246.0,1.84
Spinach -2016-02,Spinach,2016.0,2.0,9689.0,7953.0,1.22
Truffles -2014-07,Truffles,2014.0,7.0,23.0,8.0,2.66
Broccoli -2012-03,Broccoli,2012.0,3.0,11032.0,25967.0,0.42
Artichokes -2012-07,Artichokes,2012.0,7.0,298.0,407.0,0.73
Carrots -2014-07,Carrots,2014.0,7.0,9954.0,20464.0,0.49
Cabbage -2013-02,Cabbage,2013.0,2.0,2799.0,8693.0,0.32
Brussels sprouts -2014-12,Brussels sprouts,2014.0,12.0,2836.0,3824.0,0.74
Pumpkin/squash/gourds -2016-07,Pumpkin/squash/gourds,2016.0,7.0,0.0,0.0,0.0
Cabbage -2013-03,Cabbage,2013.0,3.0,3460.0,10742.0,0.32
Mushrooms other -2014-05,Mushrooms other,2014.0,5.0,383.0,100.0,3.85
Onions bulb ⁿ-2012-07,Onions bulb ⁿ,2012.0,7.0,18000.0,58461.0,0.31
Tomatoes cherry -2015-09,Tomatoes cherry,2015.0,9.0,1407.0,1551.0,0.91
Lettuce other -2016-06,Lettuce other,2016.0,6.0,0.0,0.0,0.0
Peppers ⁿ-2012-10,Peppers ⁿ,2012.0,10.0,6503.0,10714.0,0.61
Eggplant -2014-01,Eggplant,2014.0,1.0,989.0,2085.0,0.47
Garlic -2016-11,Garlic,2016.0,11.0,0.0,0.0,0.0
Cauliflower -2015-06,Cauliflower,2015.0,6.0,13124.0,25180.0,0.52
Potatoes -2014-02,Potatoes,2014.0,2.0,13753.0,60280.0,0.23
Peppers ⁿ-2016-08,Peppers ⁿ,2016.0,8.0,0.0,0.0,0.0
Lettuce other -2016-09,Lettuce other,2016.0,9.0,0.0,0.0,0.0
Vegetables other ⁿ-2014-03,Vegetables other ⁿ,2014.0,3.0,22665.0,33228.0,0.68
Garlic -2013-09,Garlic,2013.0,9.0,1145.0,1327.0,0.86
Onions bulb ⁿ-2015-06,Onions bulb ⁿ,2015.0,6.0,12175.0,28717.0,0.42
Onions bulb ⁿ-2016-10,Onions bulb ⁿ,2016.0,10.0,0.0,0.0,0.0
Spinach -2016-12,Spinach,2016.0,12.0,0.0,0.0,0.0
Vegetables other ⁿ-2012-01,Vegetables other ⁿ,2012.0,1.0,13964.0,21773.0,0.64
Mushrooms Agaricus ⁿ-2012-02,Mushrooms Agaricus ⁿ,2012.0,2.0,1686.0,1248.0,1.35
Lettuce head ⁿ-2014-01,Lettuce head ⁿ,2014.0,1.0,6891.0,22538.0,0.31
